Año,Id Política,Nombre Política,Id Programa,Nombre Programa,Presupuesto Gasto,Gasto Real
2021,92,Servicios de carácter general,92004,Formación de personal,4587863.14,3609840.92
2021,92,Servicios de carácter general,92005,Relaciones laborales,7007708.0,5588075.94
2021,92,Servicios de carácter general,92002,Organización y régimen jurídico,1085682.0,990281.66
2021,92,Servicios de carácter general,92003,Contratación y servicios,52770683.0,46919606.41
2021,92,Servicios de carácter general,92001,Dirección y gestión administrativa del distrito,100897842.94,94060269.57
2021,92,Servicios de carácter general,92210,Oficina de coordinación,439832.0,762450.39
2021,92,Servicios de carácter general,92008,Planificación de recursos humanos,9078825.0,8911918.97
2021,92,Servicios de carácter general,92009,Asesoría jurídica,5332171.0,5220640.5
2021,44,Transporte público,,,383613462.25,378497719.39
2021,44,Transporte público,44110,"Promoción, control y desarrollo del transporte",383613462.25,378497719.39
2022,24,Fomento del empleo,,,55849804.55,10527345.82
2022,24,Fomento del empleo,24109,Intermediación laboral,5033000.0,582100.0
2022,24,Fomento del empleo,24102,Formación profesional para el empleo,20853060.0,5448224.39
2022,24,Fomento del empleo,24103,Políticas activas de empleo municipales,3586050.0,247828.58
2022,24,Fomento del empleo,24100,Dirección y gestión administrativa de la Agencia de Empleo de Madrid,26259284.55,4249192.85
2022,24,Fomento del empleo,24105,Fomento del empleo - U.E.,118410.0,
2022,13,Seguridad y movilidad ciudadana,,,914921025.45,174234621.05
2022,13,Seguridad y movilidad ciudadana,13201,Seguridad,428027656.37,90996911.93
2022,13,Seguridad y movilidad ciudadana,13302,Gestión de aparcamientos,5618100.0,290658.88
2022,13,Seguridad y movilidad ciudadana,13610,Bomberos,165595491.1,31879117.66
2022,13,Seguridad y movilidad ciudadana,13301,Tráfico,74359082.18,8103744.57
2022,13,Seguridad y movilidad ciudadana,13402,Planificación de la movilidad,7471150.0,1317450.92
2022,13,Seguridad y movilidad ciudadana,13001,Coordinación general de seguridad y emergencias,7869596.0,877480.14
2022,13,Seguridad y movilidad ciudadana,13000,"Dirección y gestión administrativa de Portavoz, Seguridad y Emergencias",29258131.71,3265458.6
2022,13,Seguridad y movilidad ciudadana,13404,Gestión de la movilidad,114618340.0,21975000.45
2022,13,Seguridad y movilidad ciudadana,13510,SAMUR-Protección Civil,82103478.09,15528797.9
2022,01,Deuda pública,,,369968668.0,8439486.9
2022,01,Deuda pública,01111,Endeudamiento,369968668.0,8439486.9
2022,15,Vivienda y urbanismo,,,775908631.63,99301766.09
2022,15,Vivienda y urbanismo,15000,Dirección y gestión administrativa de Desarrollo Urbano,25028591.98,6649751.77
2022,15,Vivienda y urbanismo,15340,Infraestructuras urbanas,130360577.61,7989096.85
2022,15,Vivienda y urbanismo,15109,Gestión de licencias de actividades,16324024.0,2902346.76
2022,15,Vivienda y urbanismo,15104,Estrategia urbana,11810233.0,1436929.5
2022,15,Vivienda y urbanismo,15105,Gestión del patrimonio municipal del suelo,16208683.0,1299389.27
2022,15,Vivienda y urbanismo,15102,Gestión urbanística,23380314.09,843202.66
2022,15,Vivienda y urbanismo,15103,Ejecución y control de la edificación,20642758.16,2612148.08
2022,15,Vivienda y urbanismo,15101,Planificación urbanística,5956279.0,917521.13
2022,15,Vivienda y urbanismo,15324,Actuaciones de regeneración en vías públicas,170452.0,
2022,15,Vivienda y urbanismo,15220,Conservación y rehabilitación vivienda,79508463.0,1474362.4
2022,15,Vivienda y urbanismo,15322,Otras actuaciones en vías públicas,10788568.39,488018.39
2022,15,Vivienda y urbanismo,15323,Infraestructuras Madrid Calle 30,141815915.0,27380669.97
2022,15,Vivienda y urbanismo,15320,Dirección y gestión administrativa de Obras y Equipamientos,6014655.46,1005148.99
2022,15,Vivienda y urbanismo,15321,Vías públicas,123644480.94,10350272.02
2022,15,Vivienda y urbanismo,15350,Oficina de accesibilidad,817283.0,138792.05
2022,15,Vivienda y urbanismo,15330,Infraestructuras de movilidad,54998864.0,124536.0
2022,15,Vivienda y urbanismo,15210,Promoción y gestión de vivienda,108438489.0,33689580.25
2022,22,Otras prestaciones económicas a favor de empleados,,,49528802.0,19623665.23
2022,22,Otras prestaciones económicas a favor de empleados,22101,Acción social para empleados,36453233.0,17220731.53
2022,22,Otras prestaciones económicas a favor de empleados,22102,Otras prestaciones,13075569.0,2402933.7
2022,17,Medio ambiente,,,306502745.8,45067630.59
2022,17,Medio ambiente,17101,Patrimonio verde,74571114.71,11160278.37
2022,17,Medio ambiente,17102,Zonas verdes,134654396.67,21240662.66
2022,17,Medio ambiente,17103,Equipamiento de zonas ajardinadas,395000.0,
2022,17,Medio ambiente,17211,Sostenibilidad,27858535.0,1450095.53
2022,17,Medio ambiente,17212,Control ambiental,10425980.0,1765859.76
2022,17,Medio ambiente,17213,Renaturalización del patrimonio,22624454.0,1822877.25
2022,17,Medio ambiente,17000,Dirección y gestión administrativa de Medio Ambiente y Movilidad,35973265.42,7627857.02
2022,49,Otras actuaciones de caracter económico,,,132334564.59,18495153.61
2022,49,Otras actuaciones de caracter económico,49102,Oficina digital,3772621.0,572628.25
2022,49,Otras actuaciones de caracter económico,49101,Servicios informáticos y comunicaciones,118435217.59,16148574.24
2022,49,Otras actuaciones de caracter económico,49300,Consumo,10126726.0,1773951.12
2022,33,Cultura,,,210643568.94,22486885.96
2022,33,Cultura,33210,Bibliotecas públicas y patrimonio bibliográfico,29341121.3,5231775.46
2022,33,Cultura,33601,Patrimonio cultural,19018845.0,852050.42
2022,33,Cultura,33301,Museos,12937332.0,2030986.74
2022,33,Cultura,33701,Instalaciones para la juventud,270000.0,
2022,33,Cultura,33702,Actividades de ocio y tiempo libre para la juventud,4610378.0,930583.4
2022,33,Cultura,33220,Archivos,1559500.0,294178.41
2022,33,Cultura,33405,Banda sinfónica municipal,6546536.02,1215345.21
2022,33,Cultura,33000,"Dirección y gestión administrativa de Cultura, Turismo y Deporte",83177671.0,3227104.15
2022,33,Cultura,33401,Actividades culturales,53182185.62,8704862.17
2022,32,Educación,,,166411281.0,28455448.89
2022,32,Educación,32501,Absentismo,5166968.72,1106524.31
2022,32,Educación,32601,Servicios complementarios educación,27518618.67,3712823.43
2022,32,Educación,32301,Centros docentes enseñanza infantil y primaria,133725693.61,23636101.15
2022,31,Sanidad,,,109118098.76,20512057.58
2022,31,Sanidad,31100,Dirección y gestión administrativa Madrid Salud,16927143.55,2675383.34
2022,31,Sanidad,31101,Salubridad pública,28696255.54,5498887.81
2022,31,Sanidad,31102,Adicciones,21365918.08,4149592.52
2022,31,Sanidad,31103,Prevención y promoción de la salud,42128781.59,8188193.91
2022,23,Servicios sociales y promoción social,,,609425235.31,109104608.49
2022,23,Servicios sociales y promoción social,23200,Planes de barrio,2872211.77,
2022,23,Servicios sociales y promoción social,23201,Fondo de reequilibrio territorial,8782969.69,216925.21
2022,23,Servicios sociales y promoción social,23109,"Innovación, estrategia social y voluntariado",1367472.0,187536.81
2022,23,Servicios sociales y promoción social,23103,Personas mayores y servicios sociales,313076383.19,61888221.38
2022,23,Servicios sociales y promoción social,23102,Familia e infancia,60491576.36,10206867.76
2022,23,Servicios sociales y promoción social,23101,"Prevención y atención frente a la violencia de género, igualdad y diversidad",13936602.57,2945255.54
2022,23,Servicios sociales y promoción social,23100,"Dirección y gestión administrativa de Familias, Igualdad y Bienestar Social",10399167.06,1908750.0
2022,23,Servicios sociales y promoción social,23107,Atención a la inmigración,42168163.0,6560660.92
2022,23,Servicios sociales y promoción social,23106,Integración comunitaria y emergencia social,128908052.26,21544161.95
2022,23,Servicios sociales y promoción social,23105,Atención convivencial a personas con adicciones,4099381.0,942512.34
2022,23,Servicios sociales y promoción social,23104,"Promoción, conciliación y cooperación institucional para la igualdad de oportunidades",10926258.0,2104392.46
2022,23,Servicios sociales y promoción social,23110,Voluntariado,740688.0,117672.0
2022,23,Servicios sociales y promoción social,23199,Actuaciones extraordinarias COVID-19,954974.41,129423.14
2022,23,Servicios sociales y promoción social,23290,Cooperación y ciudadanía global,10701336.0,352228.98
2022,43,"Comercio, turismo y pequeñas y medianas empresas",,,56174338.0,2954319.87
2022,43,"Comercio, turismo y pequeñas y medianas empresas",43301,Promoción económica y desarrollo empresarial,10700565.0,354837.07
2022,43,"Comercio, turismo y pequeñas y medianas empresas",43300,"Dirección y gestión administrativa de Economía, Innovación y Empleo",3531991.0,599252.26
2022,43,"Comercio, turismo y pequeñas y medianas empresas",43305,Emprendimiento,12363490.0,894690.37
2022,43,"Comercio, turismo y pequeñas y medianas empresas",43304,Atracción de inversión e internacionalización empresarial,1915008.0,193220.44
2022,43,"Comercio, turismo y pequeñas y medianas empresas",43220,Información y promoción turística,10974000.0,
2022,43,"Comercio, turismo y pequeñas y medianas empresas",43100,Comercio,16689284.0,912319.73
2022,34,Deporte,,,202689153.44,30797121.26
2022,34,Deporte,34201,Instalaciones deportivas,168291685.64,27205684.37
2022,34,Deporte,34101,Actuaciones deportivas en distritos,5019306.8,170436.51
2022,34,Deporte,34102,Coordinación y fomento del deporte,29378161.0,3421000.38
2022,46,"Investigación, desarrollo e innovación",,,12753917.0,931256.24
2022,46,"Investigación, desarrollo e innovación",46300,"Investigación científica, técnica y aplicada",2772537.0,53547.84
2022,46,"Investigación, desarrollo e innovación",46200,Innovación y ciudad inteligente,9981380.0,877708.4
2022,16,Bienestar comunitario,,,854987282.2,176852417.46
2022,16,Bienestar comunitario,16210,Gestión ambiental urbana,241292052.4,50905438.38
2022,16,Bienestar comunitario,16102,Suministro hídrico,21610008.41,3398860.56
2022,16,Bienestar comunitario,16501,Equipamientos urbanos,106856851.01,30843799.58
2022,16,Bienestar comunitario,16001,Ingeniería del agua,27457588.0,3128578.94
2022,16,Bienestar comunitario,16301,Limpieza viaria,337419401.41,74835653.64
2022,16,Bienestar comunitario,16230,Parque tecnológico de Valdemingómez,120351380.97,13740086.36
2022,91,Órganos de gobierno,,,41301160.0,8701809.1
2022,91,Órganos de gobierno,91222,Área delegada de Turismo,526136.0,87112.06
2022,91,Órganos de gobierno,91220,Concejalía-Presidencia del distrito,6782301.0,1506663.86
2022,91,Órganos de gobierno,91209,Área de gobierno de Hacienda y Personal,868039.0,183919.58
2022,91,Órganos de gobierno,91208,"Área de gobierno de Familias, Igualdad y Bienestar Social",1891777.0,556863.87
2022,91,Órganos de gobierno,91240,Grupos políticos municipales,12771808.0,2730508.31
2022,91,Órganos de gobierno,91201,Alcaldía,1086321.0,227788.99
2022,91,Órganos de gobierno,91200,Oficina del secretario de la Junta de Gobierno,1427639.0,259378.57
2022,91,Órganos de gobierno,91203,"Área delegada de Coordinación Territorial, Transparencia y Participación Ciudadana",290442.0,64205.27
2022,91,Órganos de gobierno,91202,Gabinete de la Alcaldía,1497872.0,259325.14
2022,91,Órganos de gobierno,91207,Área de gobierno de Obras y Equipamientos,683855.0,138136.87
2022,91,Órganos de gobierno,91206,Área de gobierno de Desarrollo Urbano,959154.0,202344.44
2022,91,Órganos de gobierno,91230,Secretaría general del Pleno,6700932.0,1284149.58
2022,91,Órganos de gobierno,91218,"Área de gobierno de Portavoz, Seguridad y Emergencias",968910.0,219013.04
2022,91,Órganos de gobierno,91219,Área delegada de Internacionalización y Cooperación,275895.0,49352.08
2022,91,Órganos de gobierno,91212,Área de gobierno de Medio Ambiente y Movilidad,735785.0,160970.15
2022,91,Órganos de gobierno,91213,"Área de gobierno de Cultura, Turismo y Deporte",677667.0,148854.74
2022,91,Órganos de gobierno,91210,Área de gobierno de Vicealcaldía,1061437.0,205549.42
2022,91,Órganos de gobierno,91211,Área delegada de Deporte,221695.0,50420.57
2022,91,Órganos de gobierno,91216,Presidencia del Pleno,578446.0,99637.12
2022,91,Órganos de gobierno,91217,"Área delegada de Emprendimiento, Empleo e Innovación",236386.0,49316.1
2022,91,Órganos de gobierno,91214,"Área de gobierno de Economía, Innovación y Empleo",788640.0,170669.07
2022,91,Órganos de gobierno,91215,Área delegada de Vivienda,270023.0,47630.27
2022,93,Administración financiera y tributaria,,,318352298.62,53052612.38
2022,93,Administración financiera y tributaria,93105,Sector público,1446973.0,177455.22
2022,93,Administración financiera y tributaria,93106,Análisis de políticas públicas,1725550.0,192687.06
2022,93,Administración financiera y tributaria,93100,Dirección y gestión administrativa de Hacienda y Personal,15176610.0,3309624.01
2022,93,Administración financiera y tributaria,93101,Programación y presupuestación,13347774.6,812022.5
2022,93,Administración financiera y tributaria,93102,Control interno y contabilidad,20857758.0,3518832.32
2022,93,Administración financiera y tributaria,93201,Reclamaciones económico-administrativas,4759860.0,941170.7
2022,93,Administración financiera y tributaria,93200,Gestión tributaria,66768796.0,12445608.33
2022,93,Administración financiera y tributaria,93304,Gestión patrimonial,13290047.0,7803761.76
2022,93,Administración financiera y tributaria,93302,Edificios,53695172.7,8446012.08
2022,93,Administración financiera y tributaria,93301,"Construcción, mantenimiento y rehabilitación de inmuebles municipales",119860987.32,14120910.04
2022,93,Administración financiera y tributaria,93401,Política financiera,5113294.0,948758.14
2022,93,Administración financiera y tributaria,93405,Tesorería,2309476.0,335770.22
2022,92,Servicios de carácter general,,,481294560.04,56795106.1
2022,92,Servicios de carácter general,92902,Fondo de contingencia,2112227.9,
2022,92,Servicios de carácter general,92901,Créditos globales,58731338.56,
2022,92,Servicios de carácter general,92206,Coordinación general de la alcaldía,4872607.0,644289.19
2022,92,Servicios de carácter general,92207,Relaciones institucionales,3238375.0,604186.54
2022,92,Servicios de carácter general,92201,Relaciones con el Pleno,364933.0,78296.67
2022,92,Servicios de carácter general,92202,Comunicación,5691120.0,813875.13
2022,92,Servicios de carácter general,92208,Coordinación técnica de los distritos,3984705.0,195242.58
2022,92,Servicios de carácter general,92209,Desconcentración y acción territorial,10400056.0,642774.93
2022,92,Servicios de carácter general,92010,Dirección y gestión administrativa de Vicealcaldía,5483099.48,1381051.31
2022,92,Servicios de carácter general,92013,Protección de datos,864653.6,115454.73
2022,92,Servicios de carácter general,92012,Dirección y gestión administrativa de Coordinación General de la Alcaldía,8315311.0,1433359.32
2022,92,Servicios de carácter general,92320,Análisis socioeconómico,9250760.22,207392.01
2022,92,Servicios de carácter general,92222,Oficina Municipal contra el Fraude y la Corrupción,620325.0,103966.55
2022,92,Servicios de carácter general,92402,Participación empresarial,7272627.8,411092.11
2022,92,Servicios de carácter general,92401,Participación ciudadana,13112937.33,984771.5
2022,92,Servicios de carácter general,92310,Estadística,2828376.0,421943.94
2022,92,Servicios de carácter general,92501,Atención a la ciudadanía,45749874.0,6751270.98
2022,92,Servicios de carácter general,92006,Fomento de la transparencia y mejora de la gestión,3791438.57,580941.05
2022,92,Servicios de carácter general,92007,Gestión de personal,81818333.33,5368718.54
2022,92,Servicios de carácter general,92004,Formación de personal,5232360.33,557052.55
2022,92,Servicios de carácter general,92005,Relaciones laborales,7712238.0,1494968.8
2022,92,Servicios de carácter general,92002,Organización y régimen jurídico,1229460.0,252780.6
2022,92,Servicios de carácter general,92003,Contratación y servicios,60382329.0,8143133.99
2022,92,Servicios de carácter general,92001,Dirección y gestión administrativa del distrito,119306878.92,22072695.78
2022,92,Servicios de carácter general,92210,Oficina de coordinación,867816.0,179140.84
2022,92,Servicios de carácter general,92008,Planificación de recursos humanos,11428520.0,2136730.36
2022,92,Servicios de carácter general,92009,Asesoría jurídica,6631859.0,1219976.1
2022,44,Transporte público,,,195200412.0,
2022,44,Transporte público,44110,"Promoción, control y desarrollo del transporte",195200412.0,
